Time,Dak_Mod_flow,Dak_Mod_rain,Dak_To_rain,Dak_Glei_rain,Sa_Thay_rain,Dak_To_flow
2003-06-01 01:00:00,66.5,24.0,0.0,0.0,0.0,6.82
2003-06-01 07:00:00,153.0,0.0,0.0,30.0,42.0,7.14
2003-06-01 13:00:00,115.2,0.0,0.0,0.0,0.0,6.98
2003-06-01 19:00:00,81.74,0.0,0.0,0.0,30.0,6.5
2003-06-02 01:00:00,92.7,12.0,0.0,0.0,0.0,7.14
2003-06-02 07:00:00,108.72,19.0,0.0,6.0,70.0,7.94
2003-06-02 13:00:00,156.6,10.0,0.0,0.0,0.0,19.9
2003-06-02 19:00:00,116.3,0.0,0.0,10.0,7.0,23.7
2003-06-03 01:00:00,95.58,12.0,0.0,0.0,0.0,16.35
2003-06-03 07:00:00,90.86,11.0,0.0,2.0,0.0,17.11
2003-06-03 13:00:00,90.86,1.0,0.0,0.0,0.0,16.73
2003-06-03 19:00:00,80.86,0.0,0.0,6.0,0.0,15.97
2003-06-04 01:00:00,70.6,0.0,0.0,0.0,0.0,16.54
2003-06-04 07:00:00,67.32,0.0,0.0,5.0,0.0,17.5
2003-06-04 13:00:00,64.19,0.0,0.0,0.0,0.0,17.11
2003-06-04 19:00:00,61.11,0.0,0.0,0.0,0.0,16.35
2003-06-05 01:00:00,56.0,0.0,0.0,0.0,0.0,15.97
2003-06-05 07:00:00,51.15,0.0,0.0,5.0,0.0,15.78
2003-06-05 13:00:00,49.85,0.0,0.0,0.0,0.0,15.21
2003-06-05 19:00:00,47.9,0.0,0.0,0.0,0.0,14.26
2003-06-06 01:00:00,44.12,0.0,0.0,0.0,0.0,13.5
2003-06-06 07:00:00,41.17,0.0,0.0,0.0,0.0,12.93
2003-06-06 13:00:00,38.34,0.0,0.0,0.0,0.0,11.6
2003-06-06 19:00:00,42.94,0.0,0.0,0.0,0.0,10.88
2003-06-07 01:00:00,39.4,0.0,0.0,0.0,0.0,10.16
2003-06-07 07:00:00,37.28,0.0,0.0,2.0,0.0,9.63
2003-06-07 13:00:00,36.75,0.0,0.0,0.0,0.0,9.29
2003-06-07 19:00:00,36.22,0.0,0.0,0.0,0.0,8.78
2003-06-08 01:00:00,34.1,0.0,0.0,0.0,0.0,8.44
2003-06-08 07:00:00,32.14,0.0,0.0,0.0,0.0,7.94
2003-06-08 13:00:00,31.65,0.0,0.0,0.0,0.0,7.62
2003-06-08 19:00:00,30.67,0.0,0.0,0.0,0.0,7.46
2003-06-09 01:00:00,30.18,0.0,0.0,0.0,0.0,7.14
2003-06-09 07:00:00,29.2,0.0,0.0,0.0,0.0,6.82
2003-06-09 13:00:00,28.75,0.0,0.0,0.0,0.0,6.5
2003-06-09 19:00:00,28.3,0.0,0.0,0.0,0.0,6.05
2003-06-10 01:00:00,27.85,0.0,0.0,0.0,0.0,5.75
2003-06-10 07:00:00,27.4,0.0,0.0,0.0,0.0,5.3
2003-06-10 13:00:00,27.4,0.0,0.0,0.0,0.0,5.15
2003-06-10 19:00:00,27.4,1.0,0.0,0.0,0.0,5.15
2003-06-11 01:00:00,27.85,0.0,0.0,0.0,0.0,5.0
2003-06-11 07:00:00,27.85,0.0,0.0,1.0,0.0,4.86
2003-06-11 13:00:00,29.2,8.0,0.0,0.0,0.0,5.45
2003-06-11 19:00:00,32.14,0.0,0.0,6.0,0.0,5.75
2003-06-12 01:00:00,35.16,0.0,0.0,0.0,0.0,5.6
2003-06-12 07:00:00,39.4,0.0,0.0,0.0,0.0,5.3
2003-06-12 13:00:00,34.63,19.0,0.0,0.0,0.0,5.9
2003-06-12 19:00:00,32.14,0.0,0.0,6.0,0.0,5.45
2003-06-13 01:00:00,31.16,0.0,0.0,0.0,0.0,5.15
2003-06-13 07:00:00,30.18,0.0,0.0,0.0,32.0,5.0
2003-06-13 13:00:00,29.2,0.0,0.0,0.0,0.0,5.0
2003-06-13 19:00:00,30.67,0.0,0.0,0.0,0.0,4.86
2003-06-14 01:00:00,29.2,0.0,0.0,0.0,0.0,4.72
2003-06-14 07:00:00,28.3,0.0,0.0,0.0,0.0,4.72
2003-06-14 13:00:00,27.85,1.0,0.0,0.0,0.0,4.72
2003-06-14 19:00:00,26.5,6.0,0.0,0.0,0.0,4.72
2003-06-15 01:00:00,25.6,0.0,0.0,0.0,0.0,4.72
2003-06-15 07:00:00,24.7,0.0,0.0,0.0,0.0,4.58
2003-06-15 13:00:00,24.7,0.0,0.0,0.0,0.0,4.58
2003-06-15 19:00:00,27.4,0.0,0.0,0.0,12.0,4.58
2003-06-16 01:00:00,28.3,0.0,0.0,0.0,0.0,4.44
2003-06-16 07:00:00,26.5,0.0,0.0,0.0,0.0,4.3
2003-06-16 13:00:00,27.85,0.0,0.0,0.0,0.0,4.3
2003-06-16 19:00:00,30.18,5.0,0.0,2.0,0.0,4.72
2003-06-17 01:00:00,31.16,0.0,0.0,0.0,0.0,4.44
2003-06-17 07:00:00,32.14,0.0,0.0,0.0,0.0,4.3
2003-06-17 13:00:00,33.12,0.0,0.0,0.0,0.0,5.45
2003-06-17 19:00:00,31.65,28.0,0.0,0.0,0.0,5.9
2003-06-18 01:00:00,32.63,0.0,0.0,0.0,0.0,5.6
2003-06-18 07:00:00,34.63,7.0,0.0,6.0,0.0,5.3
2003-06-18 13:00:00,39.99,0.0,0.0,0.0,0.0,5.9
2003-06-18 19:00:00,47.9,37.0,0.0,0.0,7.0,6.66
2003-06-19 01:00:00,44.71,2.0,0.0,0.0,0.0,6.5
2003-06-19 07:00:00,41.17,0.0,0.0,6.0,0.0,6.98
2003-06-19 13:00:00,39.4,1.0,0.0,0.0,0.0,7.78
2003-06-19 19:00:00,38.87,0.0,0.0,0.0,0.0,7.3
2003-06-20 01:00:00,36.22,0.0,0.0,0.0,0.0,7.14
2003-06-20 07:00:00,34.1,4.0,0.0,0.0,0.0,8.1
2003-06-20 13:00:00,36.75,0.0,0.0,0.0,0.0,8.61
2003-06-20 19:00:00,41.76,0.0,0.0,0.0,0.0,8.27
2003-06-21 01:00:00,41.17,0.0,0.0,0.0,0.0,8.61
2003-06-21 07:00:00,40.58,7.0,0.0,0.0,4.0,9.12
2003-06-21 13:00:00,44.12,0.0,0.0,0.0,0.0,17.11
2003-06-21 19:00:00,40.58,0.0,0.0,0.0,0.0,17.9
2003-06-22 01:00:00,37.28,0.0,0.0,0.0,0.0,11.6
2003-06-22 07:00:00,34.1,0.0,0.0,0.0,0.0,10.52
2003-06-22 13:00:00,33.12,15.0,0.0,0.0,0.0,9.98
2003-06-22 19:00:00,32.63,0.0,0.0,17.0,0.0,9.63
2003-06-23 01:00:00,34.63,0.0,0.0,0.0,0.0,9.63
2003-06-23 07:00:00,37.81,0.0,0.0,0.0,5.0,9.29
2003-06-23 13:00:00,35.16,0.0,0.0,0.0,0.0,8.78
2003-06-23 19:00:00,33.12,0.0,0.0,0.0,0.0,8.44
2003-06-24 01:00:00,32.63,0.0,0.0,0.0,0.0,8.27
2003-06-24 07:00:00,31.65,0.0,0.0,0.0,0.0,7.94
2003-06-24 13:00:00,30.18,0.0,0.0,0.0,0.0,7.46
2003-06-24 19:00:00,28.75,0.0,0.0,0.0,0.0,7.14
2003-06-25 01:00:00,29.69,0.0,0.0,0.0,0.0,6.82
2003-06-25 07:00:00,32.14,0.0,0.0,1.0,2.0,6.35
2003-06-25 13:00:00,32.14,0.0,0.0,0.0,0.0,5.75
2003-06-25 19:00:00,31.65,0.0,0.0,0.0,0.0,5.45
2003-06-26 01:00:00,31.65,3.0,0.0,0.0,0.0,5.15
2003-06-26 07:00:00,31.16,0.0,0.0,0.0,0.0,4.72
2003-06-26 13:00:00,30.18,3.0,0.0,0.0,0.0,5.3
2003-06-26 19:00:00,29.2,0.0,0.0,0.0,0.0,5.0
2003-06-27 01:00:00,28.75,0.0,0.0,0.0,0.0,4.72
2003-06-27 07:00:00,28.3,0.0,0.0,0.0,0.0,4.3
2003-06-27 13:00:00,30.18,0.0,0.0,0.0,0.0,4.02
2003-06-27 19:00:00,32.63,0.0,0.0,0.0,0.0,3.88
2003-06-28 01:00:00,30.67,0.0,0.0,0.0,0.0,3.6
2003-06-28 07:00:00,28.3,0.0,0.0,0.0,0.0,3.47
2003-06-28 13:00:00,27.4,0.0,0.0,0.0,0.0,3.34
2003-06-28 19:00:00,26.95,0.0,0.0,0.0,0.0,3.34
2003-06-29 01:00:00,26.95,0.0,0.0,0.0,0.0,3.21
2003-06-29 07:00:00,26.95,0.0,0.0,0.0,3.0,3.08
2003-06-29 13:00:00,26.5,3.0,0.0,0.0,0.0,3.08
2003-06-29 19:00:00,26.95,0.0,0.0,0.0,0.0,2.95
2003-06-30 01:00:00,27.85,0.0,0.0,0.0,0.0,2.95
2003-06-30 07:00:00,27.85,0.0,0.0,0.0,0.0,2.82
2003-06-30 13:00:00,27.4,0.0,0.0,0.0,0.0,2.82
2003-06-30 19:00:00,26.5,0.0,0.0,0.0,23.0,2.69
2003-07-01 01:00:00,26.5,0.0,0.0,0.0,0.0,2.56
2003-07-01 07:00:00,26.5,0.0,0.0,0.0,0.0,2.56
2003-07-01 13:00:00,26.5,0.0,0.0,0.0,0.0,2.43
2003-07-01 19:00:00,27.4,0.0,0.0,4.0,0.0,2.69
2003-07-02 01:00:00,28.3,0.0,0.0,0.0,0.0,2.95
2003-07-02 07:00:00,29.2,0.0,0.0,0.0,0.0,2.69
2003-07-02 13:00:00,28.3,0.0,0.0,0.0,0.0,3.21
2003-07-02 19:00:00,28.3,0.0,0.0,0.0,0.0,3.47
2003-07-03 01:00:00,27.85,0.0,0.0,0.0,0.0,3.34
2003-07-03 07:00:00,27.85,2.0,0.0,0.0,0.0,3.08
2003-07-03 13:00:00,27.4,0.0,0.0,0.0,0.0,3.08
2003-07-03 19:00:00,27.4,0.0,0.0,0.0,0.0,2.95
2003-07-04 01:00:00,26.95,0.0,0.0,0.0,0.0,2.95
2003-07-04 07:00:00,26.5,0.0,0.0,0.0,0.0,2.82
2003-07-04 13:00:00,26.95,0.0,0.0,0.0,0.0,2.82
2003-07-04 19:00:00,27.4,0.0,0.0,2.0,0.0,2.82
2003-07-05 01:00:00,26.95,0.0,0.0,0.0,0.0,2.69
2003-07-05 07:00:00,26.05,0.0,0.0,0.0,0.0,2.69
2003-07-05 13:00:00,25.15,0.0,0.0,0.0,0.0,2.69
2003-07-05 19:00:00,24.28,0.0,0.0,0.0,0.0,2.56
2003-07-06 01:00:00,23.86,0.0,0.0,0.0,0.0,2.56
2003-07-06 07:00:00,23.44,0.0,0.0,0.0,0.0,2.56
2003-07-06 13:00:00,23.02,0.0,0.0,0.0,0.0,2.56
2003-07-06 19:00:00,23.02,0.0,0.0,0.0,0.0,2.43
2003-07-07 01:00:00,22.6,0.0,0.0,0.0,0.0,2.43
2003-07-07 07:00:00,22.18,0.0,0.0,0.0,0.0,2.3
2003-07-07 13:00:00,22.18,0.0,0.0,0.0,0.0,2.3
2003-07-07 19:00:00,21.76,0.0,0.0,0.0,0.0,2.3
2003-07-08 01:00:00,21.76,0.0,0.0,0.0,0.0,2.3
2003-07-08 07:00:00,21.34,0.0,0.0,0.0,0.0,2.56
2003-07-08 13:00:00,21.34,0.0,0.0,0.0,0.0,2.43
2003-07-08 19:00:00,20.92,0.0,0.0,0.0,0.0,2.43
2003-07-09 01:00:00,21.34,0.0,0.0,0.0,0.0,2.43
2003-07-09 07:00:00,22.18,0.0,0.0,0.0,0.0,2.69
2003-07-09 13:00:00,23.02,0.0,0.0,0.0,0.0,2.69
2003-07-09 19:00:00,22.6,0.0,0.0,1.0,0.0,2.56
2003-07-10 01:00:00,23.44,0.0,0.0,0.0,0.0,2.56
2003-07-10 07:00:00,19.0,0.0,0.0,0.0,5.0,2.56
2003-07-10 13:00:00,24.7,0.0,0.0,0.0,0.0,2.43
2003-07-10 19:00:00,27.4,3.0,0.0,1.0,0.0,2.43
2003-07-11 01:00:00,28.3,0.0,0.0,0.0,0.0,2.95
2003-07-11 07:00:00,26.95,0.0,0.0,0.0,11.0,3.21
2003-07-11 13:00:00,28.75,0.0,0.0,0.0,0.0,3.21
2003-07-11 19:00:00,37.28,2.0,0.0,31.0,0.0,3.08
2003-07-12 01:00:00,41.17,0.0,0.0,0.0,0.0,3.08
2003-07-12 07:00:00,47.9,0.0,0.0,0.0,0.0,3.6
2003-07-12 13:00:00,42.35,0.0,0.0,0.0,0.0,3.88
2003-07-12 19:00:00,36.22,0.0,0.0,0.0,8.0,3.6
2003-07-13 01:00:00,32.14,0.0,0.0,0.0,0.0,3.74
2003-07-13 07:00:00,28.3,0.0,0.0,0.0,0.0,4.02
2003-07-13 13:00:00,27.4,0.0,0.0,0.0,0.0,3.88
2003-07-13 19:00:00,25.6,0.0,0.0,0.0,4.0,3.6
2003-07-14 01:00:00,25.15,0.0,0.0,0.0,0.0,3.47
2003-07-14 07:00:00,24.7,0.0,0.0,0.0,11.0,3.21
2003-07-14 13:00:00,25.6,0.0,0.0,0.0,0.0,3.08
2003-07-14 19:00:00,27.4,5.0,0.0,15.0,16.0,3.6
2003-07-15 01:00:00,26.95,0.0,0.0,0.0,0.0,3.88
2003-07-15 07:00:00,26.5,0.0,0.0,0.0,12.0,3.47
2003-07-15 13:00:00,26.05,0.0,0.0,0.0,0.0,3.34
2003-07-15 19:00:00,29.2,45.0,0.0,1.0,0.0,4.16
2003-07-16 01:00:00,27.85,0.0,0.0,0.0,0.0,4.44
2003-07-16 07:00:00,26.95,0.0,0.0,0.0,0.0,4.02
2003-07-16 13:00:00,31.16,0.0,0.0,0.0,0.0,3.88
2003-07-16 19:00:00,29.2,11.0,0.0,19.0,0.0,3.88
2003-07-17 01:00:00,33.12,0.0,0.0,0.0,0.0,3.74
2003-07-17 07:00:00,38.34,0.0,0.0,0.0,0.0,3.6
2003-07-17 13:00:00,44.12,0.0,0.0,0.0,0.0,2.95
2003-07-17 19:00:00,38.87,0.0,0.0,1.0,0.0,2.95
2003-07-18 01:00:00,36.75,0.0,0.0,0.0,0.0,3.34
2003-07-18 07:00:00,35.16,0.0,0.0,0.0,14.0,3.08
2003-07-18 13:00:00,39.99,0.0,0.0,0.0,0.0,2.95
2003-07-18 19:00:00,37.28,2.0,0.0,0.0,0.0,2.95
2003-07-19 01:00:00,37.28,0.0,0.0,0.0,0.0,2.69
2003-07-19 07:00:00,36.75,0.0,0.0,0.0,0.0,2.69
2003-07-19 13:00:00,35.69,0.0,0.0,0.0,0.0,2.56
2003-07-19 19:00:00,34.1,0.0,0.0,2.0,0.0,2.43
2003-07-20 01:00:00,32.63,3.0,0.0,0.0,0.0,2.95
2003-07-20 07:00:00,33.12,10.0,0.0,0.0,17.0,4.02
2003-07-20 13:00:00,32.14,0.0,0.0,0.0,0.0,3.47
2003-07-20 19:00:00,30.18,0.0,0.0,0.0,0.0,3.21
2003-07-21 01:00:00,31.16,30.0,0.0,0.0,0.0,4.44
2003-07-21 07:00:00,32.14,6.0,0.0,0.0,7.0,5.45
2003-07-21 13:00:00,31.65,1.0,0.0,0.0,0.0,5.9
2003-07-21 19:00:00,35.16,1.0,0.0,0.0,14.0,5.6
2003-07-22 01:00:00,34.1,0.0,0.0,0.0,0.0,6.05
2003-07-22 07:00:00,32.14,0.0,0.0,38.0,28.0,6.35
2003-07-22 13:00:00,119.6,19.0,0.0,0.0,0.0,6.98
2003-07-22 19:00:00,85.34,2.0,0.0,52.0,0.0,6.66
2003-07-23 01:00:00,81.74,7.0,0.0,0.0,0.0,8.1
2003-07-23 07:00:00,79.1,4.0,0.0,2.0,47.0,10.88
2003-07-23 13:00:00,62.65,4.0,0.0,0.0,0.0,11.06
2003-07-23 19:00:00,74.7,1.0,0.0,18.0,33.0,9.63
2003-07-24 01:00:00,76.46,11.0,0.0,0.0,0.0,10.7
2003-07-24 07:00:00,78.22,10.0,0.0,21.0,32.0,11.06
2003-07-24 13:00:00,159.0,3.0,0.0,0.0,0.0,11.6
2003-07-24 19:00:00,132.8,4.0,0.0,5.0,2.0,11.98
2003-07-25 01:00:00,138.6,12.0,0.0,0.0,0.0,12.74
2003-07-25 07:00:00,145.8,2.0,0.0,16.0,14.0,13.69
2003-07-25 13:00:00,153.0,3.0,0.0,0.0,0.0,14.26
2003-07-25 19:00:00,153.0,27.0,0.0,5.0,27.0,13.88
2003-07-26 01:00:00,132.8,4.0,0.0,0.0,0.0,13.31
2003-07-26 07:00:00,116.3,0.0,0.0,0.0,4.0,12.93
2003-07-26 13:00:00,97.5,0.0,0.0,0.0,0.0,12.36
2003-07-26 19:00:00,92.7,0.0,0.0,4.0,0.0,11.6
2003-07-27 01:00:00,114.1,8.0,0.0,0.0,0.0,12.17
2003-07-27 07:00:00,131.7,50.0,0.0,1.0,45.0,13.5
2003-07-27 13:00:00,118.5,0.0,0.0,0.0,0.0,13.12
2003-07-27 19:00:00,98.46,0.0,0.0,2.0,48.0,12.55
2003-07-28 01:00:00,95.58,0.0,0.0,0.0,0.0,12.93
2003-07-28 07:00:00,89.94,0.0,0.0,0.0,2.0,12.55
2003-07-28 13:00:00,82.62,0.0,0.0,0.0,0.0,11.79
2003-07-28 19:00:00,76.46,4.0,0.0,43.0,0.0,13.31
2003-07-29 01:00:00,84.42,4.0,0.0,0.0,0.0,13.69
2003-07-29 07:00:00,90.86,0.0,0.0,0.0,5.0,12.74
2003-07-29 13:00:00,85.34,9.0,0.0,0.0,0.0,12.55
2003-07-29 19:00:00,84.42,3.0,0.0,7.0,15.0,12.17
2003-07-30 01:00:00,89.02,5.0,0.0,0.0,0.0,12.93
2003-07-30 07:00:00,95.58,0.0,0.0,0.0,15.0,12.55
2003-07-30 13:00:00,89.02,12.0,0.0,0.0,0.0,11.98
2003-07-30 19:00:00,80.86,8.0,0.0,0.0,0.0,11.6
2003-07-31 01:00:00,75.58,0.0,0.0,0.0,0.0,10.88
2003-07-31 07:00:00,71.42,0.0,0.0,0.0,13.0,10.52
2003-07-31 13:00:00,68.14,0.0,0.0,0.0,0.0,10.16
2003-07-31 19:00:00,65.73,0.0,0.0,0.0,0.0,9.63
2003-08-01 01:00:00,59.57,0.0,0.0,0.0,0.0,8.44
2003-08-01 07:00:00,53.9,0.0,0.0,0.0,1.0,7.78
2003-08-01 13:00:00,53.2,0.0,0.0,0.0,0.0,7.14
2003-08-01 19:00:00,52.5,0.0,0.0,0.0,0.0,6.82
2003-08-02 01:00:00,52.5,0.0,0.0,0.0,0.0,6.5
2003-08-02 07:00:00,51.8,0.0,0.0,0.0,0.0,6.05
2003-08-02 13:00:00,51.15,0.0,0.0,0.0,0.0,5.75
2003-08-02 19:00:00,50.5,0.0,0.0,38.0,0.0,6.82
2003-08-03 01:00:00,58.1,1.0,0.0,0.0,0.0,7.46
2003-08-03 07:00:00,95.58,0.0,0.0,0.0,14.0,6.98
2003-08-03 13:00:00,72.24,0.0,0.0,0.0,0.0,6.5
2003-08-03 19:00:00,62.65,3.0,0.0,16.0,0.0,6.2
2003-08-04 01:00:00,68.96,5.0,0.0,0.0,0.0,7.94
2003-08-04 07:00:00,101.34,6.0,0.0,1.0,0.0,17.9
2003-08-04 13:00:00,74.7,2.0,0.0,0.0,0.0,16.35
2003-08-04 19:00:00,77.34,13.0,0.0,0.0,0.0,11.24
2003-08-05 01:00:00,74.7,0.0,0.0,0.0,0.0,13.12
2003-08-05 07:00:00,74.7,2.0,0.0,12.0,1.0,13.69
2003-08-05 13:00:00,83.5,0.0,0.0,0.0,0.0,14.64
2003-08-05 19:00:00,79.98,11.0,0.0,1.0,10.0,14.07
2003-08-06 01:00:00,77.34,0.0,0.0,0.0,0.0,13.5
2003-08-06 07:00:00,75.58,0.0,0.0,0.0,1.0,12.74
2003-08-06 13:00:00,83.5,0.0,0.0,0.0,0.0,12.36
2003-08-06 19:00:00,79.98,1.0,0.0,5.0,0.0,11.79
2003-08-07 01:00:00,91.78,0.0,0.0,0.0,0.0,14.07
2003-08-07 07:00:00,160.3,3.0,0.0,22.0,4.0,19.3
2003-08-07 13:00:00,196.2,4.0,0.0,0.0,0.0,20.5
2003-08-07 19:00:00,154.2,18.0,0.0,0.0,0.0,16.35
2003-08-08 01:00:00,130.6,0.0,0.0,0.0,0.0,14.26
2003-08-08 07:00:00,120.7,0.0,0.0,0.0,4.0,13.69
2003-08-08 13:00:00,108.72,10.0,0.0,0.0,0.0,13.31
2003-08-08 19:00:00,102.3,2.0,0.0,1.0,0.0,13.12
2003-08-09 01:00:00,98.46,0.0,0.0,0.0,0.0,12.55
2003-08-09 07:00:00,93.66,0.0,0.0,1.0,1.0,12.17
2003-08-09 13:00:00,92.7,0.0,0.0,0.0,0.0,11.98
2003-08-09 19:00:00,92.7,17.0,0.0,0.0,0.0,12.93
2003-08-10 01:00:00,91.78,0.0,0.0,0.0,0.0,13.31
2003-08-10 07:00:00,89.94,0.0,0.0,0.0,0.0,12.74
2003-08-10 13:00:00,104.44,1.0,0.0,0.0,0.0,12.55
2003-08-10 19:00:00,136.2,0.0,0.0,16.0,0.0,12.17
2003-08-11 01:00:00,137.4,21.0,0.0,0.0,0.0,12.55
2003-08-11 07:00:00,138.6,42.0,0.0,5.0,36.0,13.31
2003-08-11 13:00:00,128.4,3.0,0.0,0.0,0.0,12.93
2003-08-11 19:00:00,139.8,0.0,0.0,1.0,0.0,12.36
2003-08-12 01:00:00,133.9,0.0,0.0,0.0,0.0,11.6
2003-08-12 07:00:00,126.2,0.0,0.0,1.0,5.0,10.7
2003-08-12 13:00:00,132.8,0.0,0.0,0.0,0.0,10.34
2003-08-12 19:00:00,124.0,1.0,0.0,1.0,0.0,10.34
2003-08-13 01:00:00,120.7,0.0,0.0,0.0,0.0,10.16
2003-08-13 07:00:00,116.3,0.0,0.0,0.0,1.0,9.98
2003-08-13 13:00:00,113.0,0.0,0.0,0.0,0.0,9.98
2003-08-13 19:00:00,103.37,1.0,0.0,0.0,0.0,9.63
2003-08-14 01:00:00,98.46,0.0,0.0,0.0,0.0,9.29
2003-08-14 07:00:00,92.7,0.0,0.0,0.0,0.0,8.61
2003-08-14 13:00:00,90.86,0.0,0.0,0.0,0.0,8.27
2003-08-14 19:00:00,89.02,0.0,0.0,0.0,0.0,7.94
2003-08-15 01:00:00,87.18,0.0,0.0,0.0,0.0,8.44
2003-08-15 07:00:00,83.5,0.0,0.0,0.0,0.0,8.1
2003-08-15 13:00:00,80.86,0.0,0.0,0.0,0.0,7.94
2003-08-15 19:00:00,79.1,0.0,0.0,1.0,0.0,7.14
2003-08-16 01:00:00,86.26,0.0,0.0,0.0,0.0,7.14
2003-08-16 07:00:00,103.37,0.0,0.0,0.0,0.0,7.3
2003-08-16 13:00:00,92.7,0.0,0.0,0.0,0.0,6.98
2003-08-16 19:00:00,79.98,0.0,0.0,1.0,0.0,6.82
2003-08-17 01:00:00,75.58,0.0,0.0,0.0,0.0,6.66
2003-08-17 07:00:00,73.06,0.0,0.0,0.0,0.0,7.62
2003-08-17 13:00:00,71.42,0.0,0.0,0.0,0.0,6.98
2003-08-17 19:00:00,70.6,0.0,0.0,0.0,0.0,6.5
2003-08-18 01:00:00,70.6,0.0,0.0,0.0,0.0,6.35
2003-08-18 07:00:00,70.6,14.0,0.0,18.0,12.0,7.14
2003-08-18 13:00:00,96.54,14.0,0.0,0.0,0.0,6.98
2003-08-18 19:00:00,89.02,0.0,0.0,0.0,0.0,6.66
2003-08-19 01:00:00,77.34,0.0,0.0,0.0,0.0,6.66
2003-08-19 07:00:00,73.88,0.0,0.0,1.0,0.0,6.35
2003-08-19 13:00:00,73.88,1.0,0.0,0.0,0.0,6.98
2003-08-19 19:00:00,79.1,5.0,0.0,5.0,0.0,7.62
2003-08-20 01:00:00,86.26,0.0,0.0,0.0,0.0,7.3
2003-08-20 07:00:00,94.62,9.0,0.0,9.0,25.0,8.61
2003-08-20 13:00:00,217.5,5.0,0.0,0.0,0.0,19.7
2003-08-20 19:00:00,244.5,17.0,0.0,10.0,30.0,19.3
2003-08-21 01:00:00,226.5,3.0,0.0,0.0,0.0,19.7
2003-08-21 07:00:00,208.8,4.0,0.0,10.0,21.0,18.9
2003-08-21 13:00:00,216.0,0.0,0.0,0.0,0.0,18.5
2003-08-21 19:00:00,213.0,16.0,0.0,0.0,0.0,18.1
2003-08-22 01:00:00,193.4,2.0,0.0,0.0,0.0,18.1
2003-08-22 07:00:00,178.5,0.0,0.0,5.0,3.0,16.92
2003-08-22 13:00:00,175.9,1.0,0.0,0.0,0.0,13.31
2003-08-22 19:00:00,161.6,0.0,0.0,0.0,6.0,14.45
2003-08-23 01:00:00,173.3,0.0,0.0,0.0,0.0,14.07
2003-08-23 07:00:00,194.8,0.0,0.0,11.0,3.0,13.31
2003-08-23 13:00:00,172.0,12.0,0.0,0.0,0.0,13.12
2003-08-23 19:00:00,145.8,7.0,0.0,8.0,6.0,13.31
2003-08-24 01:00:00,151.8,0.0,0.0,0.0,0.0,13.5
2003-08-24 07:00:00,161.6,6.0,0.0,7.0,5.0,13.69
2003-08-24 13:00:00,151.8,4.0,0.0,0.0,0.0,13.12
2003-08-24 19:00:00,144.6,2.0,0.0,6.0,11.0,12.55
2003-08-25 01:00:00,139.8,6.0,0.0,0.0,0.0,12.93
2003-08-25 07:00:00,142.2,1.0,0.0,8.0,7.0,13.31
2003-08-25 13:00:00,154.2,2.0,0.0,0.0,0.0,19.7
2003-08-25 19:00:00,162.9,1.0,0.0,4.0,0.0,20.5
2003-08-26 01:00:00,166.8,0.0,0.0,0.0,0.0,19.3
2003-08-26 07:00:00,169.4,1.0,0.0,6.0,7.0,18.5
2003-08-26 13:00:00,155.4,5.0,0.0,0.0,0.0,13.12
2003-08-26 19:00:00,150.6,5.0,0.0,0.0,0.0,14.83
2003-08-27 01:00:00,144.6,0.0,0.0,0.0,0.0,14.45
2003-08-27 07:00:00,136.2,0.0,0.0,0.0,0.0,13.69
2003-08-27 13:00:00,132.8,0.0,0.0,0.0,0.0,13.12
2003-08-27 19:00:00,128.4,0.0,0.0,0.0,0.0,12.36
2003-08-28 01:00:00,125.1,1.0,0.0,0.0,0.0,11.79
2003-08-28 07:00:00,120.7,0.0,0.0,0.0,0.0,11.42
2003-08-28 13:00:00,113.0,0.0,0.0,0.0,0.0,11.06
2003-08-28 19:00:00,129.5,35.0,0.0,13.0,16.0,13.69
2003-08-29 01:00:00,142.2,1.0,0.0,0.0,0.0,12.17
2003-08-29 07:00:00,137.4,0.0,0.0,0.0,0.0,11.06
2003-08-29 13:00:00,118.5,0.0,0.0,0.0,0.0,10.7
2003-08-29 19:00:00,117.4,0.0,0.0,9.0,17.0,11.79
2003-08-30 01:00:00,122.9,0.0,0.0,0.0,0.0,11.98
2003-08-30 07:00:00,117.4,0.0,0.0,0.0,0.0,12.55
2003-08-30 13:00:00,110.86,0.0,0.0,0.0,0.0,9.63
2003-08-30 19:00:00,105.51,0.0,0.0,3.0,0.0,10.16
2003-08-31 01:00:00,103.37,0.0,0.0,0.0,0.0,10.16
2003-08-31 07:00:00,99.42,0.0,0.0,3.0,0.0,10.34
2003-08-31 13:00:00,100.38,0.0,0.0,0.0,0.0,10.16
2003-08-31 19:00:00,105.51,0.0,0.0,0.0,0.0,10.34
2003-09-01 01:00:00,102.3,0.0,0.0,0.0,0.0,9.98
2003-09-01 07:00:00,99.42,0.0,0.0,1.0,0.0,9.63
2003-09-01 13:00:00,98.46,0.0,0.0,0.0,0.0,9.29
2003-09-01 19:00:00,96.54,0.0,0.0,0.0,0.0,8.95
2003-09-02 01:00:00,96.54,5.0,0.0,0.0,0.0,11.24
2003-09-02 07:00:00,98.46,8.0,0.0,8.0,0.0,12.55
2003-09-02 13:00:00,108.72,2.0,0.0,0.0,0.0,10.88
2003-09-02 19:00:00,120.7,4.0,0.0,17.0,0.0,9.29
